epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,100.005,1.37284,1.32057,0.00596,0.76043,0.49576,0.6875,0.19589,2.48413,1.70507,0.00897,0.000404375,0.000404375,0.000404375
43,145.605,1.37909,1.31928,0.00643,0.78909,0.55722,0.74813,0.26171,2.26225,1.36314,0.00766,0.00038375,0.00038375,0.00038375
44,190.996,1.40242,1.29694,0.00636,0.7193,0.503,0.5115,0.11353,2.59275,1.69001,0.00928,0.000363125,0.000363125,0.000363125
45,236.077,1.33784,1.26199,0.00589,0.55919,0.56817,0.68426,0.24049,2.19019,1.29894,0.00742,0.0003425,0.0003425,0.0003425
46,281.133,1.35876,1.29175,0.00618,0.47358,0.57407,0.59117,0.17559,2.3863,1.48205,0.00848,0.000321875,0.000321875,0.000321875
47,326.328,1.3391,1.27497,0.00627,0.79261,0.53041,0.58197,0.16995,2.34491,1.50704,0.00812,0.00030125,0.00030125,0.00030125
48,371.483,1.34173,1.2415,0.00639,0.89708,0.50231,0.6265,0.19799,2.34192,1.41807,0.00813,0.000280625,0.000280625,0.000280625
49,416.605,1.33061,1.25188,0.00599,0.53462,0.82023,0.63673,0.18469,2.454,1.44023,0.00872,0.00026,0.00026,0.00026
50,461.677,1.30213,1.196,0.00596,0.57128,0.72159,0.76611,0.27397,2.22258,1.34192,0.00743,0.000239375,0.000239375,0.000239375
51,507.649,1.21899,1.06998,0.00581,0.80438,0.44835,0.5417,0.17101,2.30473,1.47642,0.00785,0.00021875,0.00021875,0.00021875
52,552.468,1.22548,1.06941,0.00559,0.82129,0.53355,0.67062,0.22222,2.25457,1.34772,0.00777,0.000198125,0.000198125,0.000198125
53,597.436,1.1915,1.00511,0.00536,0.57145,0.81693,0.82301,0.25658,2.48726,1.43296,0.00865,0.0001775,0.0001775,0.0001775
54,642.422,1.16462,0.98582,0.00556,0.55327,0.84805,0.76814,0.29556,2.19011,1.27422,0.00743,0.000156875,0.000156875,0.000156875
55,687.343,1.18449,0.94844,0.00529,0.79107,0.55845,0.66898,0.20703,2.44284,1.31481,0.00834,0.00013625,0.00013625,0.00013625
56,732.25,1.15423,0.9489,0.00523,0.77747,0.56662,0.61465,0.18817,2.40434,1.34883,0.00847,0.000115625,0.000115625,0.000115625
57,777.045,1.15877,0.96203,0.00535,0.47657,0.85189,0.62872,0.19379,2.40303,1.37672,0.00822,9.5e-05,9.5e-05,9.5e-05
58,821.78,1.14494,0.90502,0.00513,0.54893,0.85399,0.68118,0.2046,2.44436,1.33129,0.00846,7.4375e-05,7.4375e-05,7.4375e-05
59,866.419,1.14218,0.97241,0.00516,0.53331,0.85929,0.66982,0.26059,2.17298,1.21085,0.00731,5.375e-05,5.375e-05,5.375e-05
60,911.413,1.16188,0.93358,0.0053,0.49731,0.86039,0.68166,0.24305,2.29734,1.27136,0.00783,3.3125e-05,3.3125e-05,3.3125e-05
