epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,505.081,1.31767,5.97064,0.00291,0.65135,0.39947,0.42619,0.25123,1.16088,1.82593,0.00344,0.000915875,0.000915875,0.000915875
29,519.259,1.31913,5.841,0.00303,0.67272,0.39578,0.43909,0.25927,1.18429,1.71717,0.00356,0.0009035,0.0009035,0.0009035
30,533.371,1.28213,5.71358,0.00295,0.7022,0.40028,0.45723,0.26347,1.20707,1.67996,0.00362,0.000891125,0.000891125,0.000891125
31,547.725,1.34229,5.27036,0.00301,0.73032,0.39117,0.46352,0.27434,1.21205,1.60639,0.00362,0.00087875,0.00087875,0.00087875
32,561.769,1.30621,6.27129,0.00323,0.66452,0.41951,0.46401,0.28458,1.19506,1.56557,0.00361,0.000866375,0.000866375,0.000866375
33,575.812,1.32283,5.47415,0.00305,0.68166,0.4209,0.46548,0.26911,1.18894,1.56321,0.00349,0.000854,0.000854,0.000854
34,589.891,1.30755,5.28204,0.00294,0.72975,0.40616,0.46903,0.2902,1.17606,1.41574,0.00364,0.000841625,0.000841625,0.000841625
35,603.982,1.28085,5.17235,0.00295,0.7248,0.44249,0.47778,0.29391,1.15546,1.37968,0.00345,0.00082925,0.00082925,0.00082925
36,618.02,1.274,5.17882,0.00303,0.6943,0.44969,0.48499,0.2971,1.14104,1.38437,0.00329,0.000816875,0.000816875,0.000816875
37,632.163,1.28473,5.68989,0.0031,0.71444,0.45472,0.50408,0.31824,1.14936,1.30516,0.00338,0.0008045,0.0008045,0.0008045
38,646.17,1.28679,5.25298,0.00308,0.74013,0.43159,0.51913,0.31716,1.1517,1.29754,0.00329,0.000792125,0.000792125,0.000792125
39,660.29,1.28863,4.62227,0.00294,0.70046,0.43963,0.51491,0.31007,1.139,1.3247,0.00335,0.00077975,0.00077975,0.00077975
40,674.366,1.28268,5.03303,0.00297,0.73968,0.45083,0.53443,0.33519,1.12685,1.28962,0.00335,0.000767375,0.000767375,0.000767375
41,688.394,1.25341,5.08606,0.00322,0.71002,0.49098,0.51152,0.32294,1.14409,1.28914,0.00351,0.000755,0.000755,0.000755
42,702.361,1.29267,4.86865,0.00333,0.74001,0.46235,0.53958,0.34065,1.14837,1.2133,0.00346,0.000742625,0.000742625,0.000742625
43,716.375,1.24305,4.75299,0.00297,0.7429,0.43528,0.56361,0.3713,1.10386,1.2155,0.00318,0.00073025,0.00073025,0.00073025
44,730.529,1.25258,4.83622,0.00308,0.7665,0.47119,0.59737,0.39318,1.10314,1.16734,0.00318,0.000717875,0.000717875,0.000717875
45,744.686,1.28222,4.34518,0.00299,0.77391,0.46575,0.5846,0.37803,1.14834,1.15003,0.00334,0.0007055,0.0007055,0.0007055
46,758.987,1.28055,4.02433,0.00277,0.70554,0.48669,0.63743,0.41619,1.11372,1.14557,0.00325,0.000693125,0.000693125,0.000693125
47,773.233,1.28361,4.14465,0.00277,0.75531,0.4918,0.66891,0.43279,1.12996,1.10615,0.00328,0.00068075,0.00068075,0.00068075
48,787.294,1.26728,4.07565,0.00304,0.75945,0.50161,0.65092,0.43097,1.09127,1.08177,0.00313,0.000668375,0.000668375,0.000668375
49,801.47,1.23788,3.74035,0.00273,0.77447,0.50191,0.67826,0.44587,1.11014,1.07462,0.00319,0.000656,0.000656,0.000656
50,815.537,1.24105,3.46965,0.00271,0.77429,0.49483,0.70601,0.47588,1.06417,1.03666,0.00308,0.000643625,0.000643625,0.000643625
51,829.616,1.25585,3.59656,0.00284,0.76688,0.50524,0.70306,0.46637,1.11817,1.05937,0.00336,0.00063125,0.00063125,0.00063125
52,843.702,1.25496,3.86899,0.00297,0.77387,0.49546,0.68544,0.46536,1.10901,1.06026,0.00323,0.000618875,0.000618875,0.000618875
53,857.802,1.22211,3.62932,0.00285,0.78138,0.50028,0.70842,0.47311,1.08047,1.01076,0.00314,0.0006065,0.0006065,0.0006065
54,871.871,1.2132,3.29071,0.00266,0.79195,0.48331,0.68222,0.46182,1.06736,0.99814,0.00311,0.000594125,0.000594125,0.000594125
55,886.157,1.22702,3.59132,0.00284,0.77306,0.50692,0.69224,0.48049,1.06652,0.95651,0.00316,0.00058175,0.00058175,0.00058175
56,900.18,1.20748,3.38353,0.00283,0.78345,0.49804,0.69814,0.48836,1.06434,0.96008,0.00315,0.000569375,0.000569375,0.000569375
57,914.377,1.2346,3.58432,0.00312,0.77267,0.51981,0.70804,0.49216,1.07125,0.93397,0.00314,0.000557,0.000557,0.000557
58,928.665,1.2406,3.60142,0.00289,0.75428,0.56235,0.68626,0.47074,1.05935,0.9229,0.00307,0.000544625,0.000544625,0.000544625
59,942.746,1.2175,3.37448,0.00297,0.76687,0.5439,0.7082,0.49229,1.06504,0.90019,0.0031,0.00053225,0.00053225,0.00053225
60,956.955,1.2106,2.76411,0.00249,0.8002,0.51586,0.71671,0.48568,1.03556,0.90642,0.00302,0.000519875,0.000519875,0.000519875
61,970.909,1.19513,3.13966,0.00284,0.80308,0.51166,0.72938,0.50829,1.03718,0.89574,0.00301,0.0005075,0.0005075,0.0005075
62,985.087,1.23764,3.05446,0.00278,0.79743,0.52244,0.74215,0.5298,1.03551,0.85786,0.00298,0.000495125,0.000495125,0.000495125
63,999.443,1.20512,2.86472,0.00271,0.80211,0.52836,0.75058,0.52395,1.04958,0.85401,0.00302,0.00048275,0.00048275,0.00048275
64,1013.73,1.18984,3.22229,0.00286,0.79832,0.53711,0.75701,0.53018,1.02909,0.82961,0.00298,0.000470375,0.000470375,0.000470375
65,1027.8,1.20175,2.78455,0.00259,0.65413,0.69265,0.77454,0.53885,0.99525,0.80298,0.00283,0.000458,0.000458,0.000458
66,1041.93,1.19901,2.92849,0.0028,0.63605,0.72462,0.77978,0.53789,1.00973,0.79988,0.00288,0.000445625,0.000445625,0.000445625
67,1055.91,1.15416,3.24376,0.00304,0.65488,0.76154,0.80274,0.55249,1.00929,0.82371,0.00293,0.00043325,0.00043325,0.00043325
68,1069.89,1.18699,3.11684,0.00283,0.68447,0.75663,0.79096,0.56056,1.01011,0.80882,0.00291,0.000420875,0.000420875,0.000420875
69,1084,1.16473,2.9726,0.00287,0.70756,0.75304,0.79969,0.56516,1.00116,0.80689,0.00286,0.0004085,0.0004085,0.0004085
70,1097.84,1.19402,2.82041,0.00287,0.64687,0.76685,0.78876,0.55076,1.0172,0.81485,0.0029,0.000396125,0.000396125,0.000396125
71,1112.05,1.24973,2.51421,0.00265,0.64815,0.7443,0.78461,0.54806,1.01579,0.80382,0.0029,0.00038375,0.00038375,0.00038375
72,1126.37,1.14352,2.56288,0.00266,0.72893,0.69885,0.7959,0.56769,0.99747,0.76597,0.00288,0.000371375,0.000371375,0.000371375
73,1140.5,1.1787,2.41753,0.0024,0.69194,0.75126,0.79895,0.57425,1.0002,0.7657,0.00289,0.000359,0.000359,0.000359
74,1154.63,1.19245,2.93577,0.00287,0.70178,0.75849,0.81344,0.58427,0.98463,0.75352,0.00286,0.000346625,0.000346625,0.000346625
75,1168.97,1.17908,2.50175,0.00258,0.72128,0.74241,0.81141,0.58234,0.98065,0.74052,0.00281,0.00033425,0.00033425,0.00033425
76,1182.96,1.16129,2.66174,0.00292,0.71695,0.73896,0.80153,0.57206,0.98001,0.73555,0.00282,0.000321875,0.000321875,0.000321875
77,1197.06,1.16995,2.54892,0.00263,0.70292,0.74789,0.8026,0.57181,0.98948,0.73604,0.00281,0.0003095,0.0003095,0.0003095
78,1211.25,1.14526,2.34029,0.00251,0.71887,0.75225,0.81176,0.5843,0.97835,0.73727,0.00277,0.000297125,0.000297125,0.000297125
79,1225.41,1.17429,2.57111,0.00273,0.70736,0.77156,0.82757,0.59443,0.96382,0.71607,0.00273,0.00028475,0.00028475,0.00028475
80,1239.51,1.13947,2.64168,0.00279,0.73985,0.7538,0.83316,0.59884,0.959,0.71218,0.00271,0.000272375,0.000272375,0.000272375
81,1253.56,1.13582,2.49283,0.0026,0.75273,0.78399,0.83458,0.60565,0.96182,0.69988,0.00273,0.00026,0.00026,0.00026
82,1267.58,1.10768,2.87941,0.00285,0.76529,0.77276,0.83547,0.61108,0.94502,0.69917,0.00266,0.000247625,0.000247625,0.000247625
83,1281.72,1.14272,2.30886,0.00247,0.80081,0.73372,0.83852,0.61446,0.94071,0.70367,0.00263,0.00023525,0.00023525,0.00023525
84,1295.74,1.15603,2.41701,0.00258,0.80096,0.73867,0.83489,0.60757,0.95308,0.7082,0.00268,0.000222875,0.000222875,0.000222875
85,1309.73,1.13571,2.437,0.00247,0.77969,0.75815,0.83767,0.61307,0.94681,0.69986,0.00268,0.0002105,0.0002105,0.0002105
86,1323.7,1.11471,2.53933,0.00272,0.80085,0.77224,0.84828,0.6205,0.94285,0.69521,0.00267,0.000198125,0.000198125,0.000198125
87,1337.82,1.11513,2.508,0.00265,0.79264,0.78413,0.84822,0.61786,0.94373,0.6944,0.00268,0.00018575,0.00018575,0.00018575
88,1352.04,1.15297,2.17289,0.00245,0.79818,0.79096,0.85164,0.61936,0.938,0.69438,0.00263,0.000173375,0.000173375,0.000173375
89,1365.93,1.13386,2.32902,0.00271,0.78906,0.79768,0.8509,0.62048,0.93566,0.69052,0.00261,0.000161,0.000161,0.000161
90,1380.1,1.11485,2.24671,0.00249,0.80179,0.79552,0.85133,0.6262,0.92093,0.67773,0.00257,0.000148625,0.000148625,0.000148625
91,1396.68,1.11917,2.99853,0.00297,0.8013,0.78561,0.84877,0.6238,0.93182,0.68498,0.00262,0.00013625,0.00013625,0.00013625
92,1410.84,1.08675,2.91437,0.00292,0.80032,0.75408,0.84767,0.62338,0.93383,0.68521,0.00263,0.000123875,0.000123875,0.000123875
93,1424.72,1.10587,2.79483,0.00276,0.82532,0.73856,0.84815,0.62628,0.93044,0.68788,0.00261,0.0001115,0.0001115,0.0001115
94,1438.66,1.09204,2.76412,0.00279,0.81868,0.74973,0.84919,0.62983,0.94216,0.69168,0.00266,9.9125e-05,9.9125e-05,9.9125e-05
95,1452.75,1.08444,2.79064,0.00276,0.81946,0.75998,0.85119,0.62781,0.94759,0.68947,0.00266,8.675e-05,8.675e-05,8.675e-05
96,1466.76,1.11837,2.58064,0.00265,0.81479,0.76057,0.85089,0.62931,0.94715,0.68797,0.00265,7.4375e-05,7.4375e-05,7.4375e-05
97,1480.79,1.07768,2.63642,0.00258,0.80597,0.75678,0.85176,0.63048,0.939,0.68443,0.00262,6.2e-05,6.2e-05,6.2e-05
98,1494.71,1.07033,2.89426,0.00288,0.80813,0.75414,0.84691,0.62652,0.93868,0.68491,0.00262,4.9625e-05,4.9625e-05,4.9625e-05
99,1508.75,1.10475,2.64516,0.0027,0.78066,0.7728,0.84583,0.6295,0.9345,0.69068,0.00261,3.725e-05,3.725e-05,3.725e-05
100,1522.79,1.07637,2.75091,0.00276,0.80769,0.75662,0.84906,0.63375,0.92637,0.68087,0.00257,2.4875e-05,2.4875e-05,2.4875e-05
