epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,287.634,1.31656,4.23936,0.00242,0.53252,0.09932,0.04579,0.02814,0.71744,345.132,0.00171,0.000620713,0.000620713,0.000620713
44,292.552,1.35151,3.68064,0.00202,0.54357,0.13969,0.04987,0.031,0.70962,344.822,0.00166,0.000624551,0.000624551,0.000624551
45,297.729,1.23852,3.08723,0.00182,0.54357,0.13969,0.04987,0.031,0.70962,344.822,0.00166,0.000627895,0.000627895,0.000627895
46,303.019,1.25152,3.39079,0.00194,0.5447,0.21113,0.0479,0.02747,0.72885,344.751,0.00172,0.000630744,0.000630744,0.000630744
47,308.001,1.34783,3.29253,0.0017,0.5447,0.21113,0.0479,0.02747,0.72885,344.751,0.00172,0.000633098,0.000633098,0.000633098
48,312.865,1.24823,3.49108,0.0018,0.5441,0.15782,0.04794,0.02687,0.74445,345.638,0.00176,0.000634956,0.000634956,0.000634956
49,317.748,1.26793,4.37328,0.00213,0.5441,0.15782,0.04794,0.02687,0.74445,345.638,0.00176,0.00063632,0.00063632,0.00063632
50,323.075,1.24859,2.96161,0.00175,0.55145,0.17461,0.0514,0.03054,0.74203,346.55,0.00179,0.000637189,0.000637189,0.000637189
51,329.524,1.23929,2.82498,0.00173,0.55145,0.17461,0.0514,0.03054,0.74203,346.55,0.00179,0.00063125,0.00063125,0.00063125
52,335.798,1.27422,2.78009,0.00158,0.55118,0.21906,0.05795,0.03504,0.76646,349.468,0.00181,0.000618875,0.000618875,0.000618875
53,342.379,1.33607,3.41195,0.00197,0.55118,0.21906,0.05795,0.03504,0.76646,349.468,0.00181,0.0006065,0.0006065,0.0006065
54,347.677,1.28118,3.11422,0.00194,0.55316,0.21823,0.06299,0.03911,0.76498,356.987,0.00184,0.000594125,0.000594125,0.000594125
55,353.22,1.33515,2.75245,0.00161,0.55316,0.21823,0.06299,0.03911,0.76498,356.987,0.00184,0.00058175,0.00058175,0.00058175
56,358.473,1.21269,3.07776,0.00177,0.55186,0.20664,0.06416,0.04087,0.7766,364.806,0.00193,0.000569375,0.000569375,0.000569375
57,363.596,1.24753,3.41628,0.00206,0.55186,0.20664,0.06416,0.04087,0.7766,364.806,0.00193,0.000557,0.000557,0.000557
58,368.999,1.29633,3.50641,0.0021,0.55238,0.20853,0.06792,0.04331,0.79319,364.551,0.00197,0.000544625,0.000544625,0.000544625
59,373.932,1.31903,3.56918,0.00214,0.55238,0.20853,0.06792,0.04331,0.79319,364.551,0.00197,0.00053225,0.00053225,0.00053225
60,378.849,1.30743,3.85452,0.00233,0.55352,0.21099,0.0703,0.04532,0.79082,358.818,0.00198,0.000519875,0.000519875,0.000519875
61,428.099,1.2686,2.66966,0.0016,0.55352,0.21099,0.0703,0.04532,0.79082,358.818,0.00198,0.0005075,0.0005075,0.0005075
62,433.925,1.26753,2.85436,0.00173,0.31989,0.32596,0.07781,0.05082,0.78964,349.81,0.00198,0.000495125,0.000495125,0.000495125
63,439.25,1.18211,2.98773,0.00201,0.31989,0.32596,0.07781,0.05082,0.78964,349.81,0.00198,0.00048275,0.00048275,0.00048275
64,444.057,1.23004,3.40887,0.00231,0.46168,0.31788,0.07833,0.05061,0.77587,342.769,0.00193,0.000470375,0.000470375,0.000470375
65,449.241,1.23071,4.3517,0.0022,0.46168,0.31788,0.07833,0.05061,0.77587,342.769,0.00193,0.000458,0.000458,0.000458
66,454.107,1.3394,3.04497,0.00183,0.44555,0.30412,0.07444,0.04838,0.75349,337.905,0.00189,0.000445625,0.000445625,0.000445625
67,459.325,1.22407,2.93939,0.00186,0.44555,0.30412,0.07444,0.04838,0.75349,337.905,0.00189,0.00043325,0.00043325,0.00043325
68,465.633,1.2443,3.46859,0.00193,0.33392,0.3177,0.07418,0.04808,0.75745,334.176,0.00189,0.000420875,0.000420875,0.000420875
69,470.942,1.23344,2.89188,0.00177,0.33392,0.3177,0.07418,0.04808,0.75745,334.176,0.00189,0.0004085,0.0004085,0.0004085
70,476.801,1.25074,2.64157,0.00177,0.33285,0.3129,0.07482,0.04859,0.75297,331.317,0.00192,0.000396125,0.000396125,0.000396125
71,482.038,1.2259,3.5006,0.00195,0.33285,0.3129,0.07482,0.04859,0.75297,331.317,0.00192,0.00038375,0.00038375,0.00038375
72,487.589,1.29761,3.08679,0.00166,0.36788,0.33012,0.07589,0.04939,0.75096,330.692,0.00188,0.000371375,0.000371375,0.000371375
73,492.766,1.26903,2.58876,0.00164,0.36788,0.33012,0.07589,0.04939,0.75096,330.692,0.00188,0.000359,0.000359,0.000359
74,498.386,1.3544,2.78215,0.0017,0.36506,0.33238,0.07659,0.05003,0.77384,332.809,0.00196,0.000346625,0.000346625,0.000346625
75,502.938,1.27299,3.72458,0.00231,0.36506,0.33238,0.07659,0.05003,0.77384,332.809,0.00196,0.00033425,0.00033425,0.00033425
76,507.744,1.24466,3.15801,0.00202,0.3634,0.37991,0.07711,0.05019,0.78535,338.68,0.00198,0.000321875,0.000321875,0.000321875
77,513.447,1.25378,2.76997,0.00186,0.3634,0.37991,0.07711,0.05019,0.78535,338.68,0.00198,0.0003095,0.0003095,0.0003095
78,518.958,1.18743,3.00043,0.00217,0.36434,0.38547,0.07451,0.04844,0.78338,343.998,0.00198,0.000297125,0.000297125,0.000297125
79,524.457,1.18259,3.13412,0.00222,0.36434,0.38547,0.07451,0.04844,0.78338,343.998,0.00198,0.00028475,0.00028475,0.00028475
80,529.897,1.26692,2.7579,0.00179,0.35481,0.39959,0.07368,0.04814,0.78794,351.786,0.00198,0.000272375,0.000272375,0.000272375
81,578.429,1.30201,2.50166,0.00178,0.35481,0.39959,0.07368,0.04814,0.78794,351.786,0.00198,0.00026,0.00026,0.00026
82,583.875,1.28443,2.93277,0.00192,0.34962,0.41063,0.07306,0.04779,0.77728,358.07,0.00193,0.000247625,0.000247625,0.000247625
83,589.45,1.26408,2.41811,0.0017,0.34962,0.41063,0.07306,0.04779,0.77728,358.07,0.00193,0.00023525,0.00023525,0.00023525
84,594.415,1.29015,3.12466,0.00209,0.34911,0.41261,0.07412,0.04836,0.77211,357.936,0.00191,0.000222875,0.000222875,0.000222875
85,599.632,1.25188,2.78764,0.00172,0.34911,0.41261,0.07412,0.04836,0.77211,357.936,0.00191,0.0002105,0.0002105,0.0002105
86,604.767,1.23575,2.87419,0.00206,0.34461,0.4041,0.07457,0.04884,0.77716,357.633,0.00196,0.000198125,0.000198125,0.000198125
87,609.796,1.25039,3.1075,0.00203,0.34461,0.4041,0.07457,0.04884,0.77716,357.633,0.00196,0.00018575,0.00018575,0.00018575
88,615.421,1.16135,4.17838,0.0021,0.34409,0.39523,0.07437,0.049,0.77149,357.68,0.00195,0.000173375,0.000173375,0.000173375
89,621.007,1.23665,2.55841,0.00174,0.34409,0.39523,0.07437,0.049,0.77149,357.68,0.00195,0.000161,0.000161,0.000161
90,625.946,1.17341,2.83226,0.00198,0.33695,0.38842,0.07555,0.04995,0.76867,350.403,0.00195,0.000148625,0.000148625,0.000148625
91,636.5,1.32184,3.24493,0.00177,0.33695,0.38842,0.07555,0.04995,0.76867,350.403,0.00195,0.00013625,0.00013625,0.00013625
92,641.979,1.22902,3.21859,0.00216,0.34185,0.37863,0.07685,0.05055,0.76685,345.535,0.00192,0.000123875,0.000123875,0.000123875
93,647.285,1.26284,3.19121,0.00203,0.34185,0.37863,0.07685,0.05055,0.76685,345.535,0.00192,0.0001115,0.0001115,0.0001115
94,652.461,1.24976,3.35967,0.00215,0.3414,0.37683,0.07691,0.05035,0.75581,338.969,0.00187,9.9125e-05,9.9125e-05,9.9125e-05
95,657.854,1.22247,3.13349,0.00199,0.3414,0.37683,0.07691,0.05035,0.75581,338.969,0.00187,8.675e-05,8.675e-05,8.675e-05
96,663.518,1.26253,3.13886,0.00195,0.34683,0.37921,0.07662,0.0501,0.76111,335.652,0.00188,7.4375e-05,7.4375e-05,7.4375e-05
97,669.014,1.30158,3.12924,0.00181,0.34683,0.37921,0.07662,0.0501,0.76111,335.652,0.00188,6.2e-05,6.2e-05,6.2e-05
98,674.038,1.27187,3.31068,0.00219,0.35128,0.37157,0.07715,0.05028,0.7708,335.52,0.00191,4.9625e-05,4.9625e-05,4.9625e-05
99,678.942,1.25279,3.13435,0.00191,0.35128,0.37157,0.07715,0.05028,0.7708,335.52,0.00191,3.725e-05,3.725e-05,3.725e-05
100,684.191,1.28926,3.06403,0.00183,0.35415,0.37501,0.07758,0.05066,0.77111,337.514,0.0019,2.4875e-05,2.4875e-05,2.4875e-05
